"","item_id","Name","Score","Genders","english_name","Type","Episodes","Aired","Premiered","Producers","Licensors","Studios","Source","Duration","Duration_C","Rating","Ranked","Popularity","Members","Favorites","Watching","Completed","On-Hold","Dropped","Plan to Watch"
"68","ID10793","Guilty Crown","7.52","Action, Sci-Fi, Super Power, Drama, Romance, Mecha","Guilty Crown","TV","22","Oct 14, 2011 to Mar 23, 2012","Fall 2011","Aniplex, Dentsu, Movic, Fuji TV, Fujipacific Music","Funimation","Production I.G","Original",24,"Less than 30min","R - 17+ (violence & profanity)","1517.0",75,950798,17500,46199,620576,32033,48643,203347
"69","ID14741","Chuunibyou demo Koi ga Shitai!","7.77","Slice of Life, Comedy, Drama, Romance, School","Love, Chunibyo & Other Delusions!","TV","12","Oct 4, 2012 to Dec 20, 2012","Fall 2012","Lantis, Pony Canyon, TBS, Rakuonsha, Animation Do","Sentai Filmworks","Kyoto Animation","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","878.0",77,955524,17973,38186,691636,21667,23477,180558
"70","ID37450","Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai","8.38","Comedy, Supernatural, Drama, Romance, School","Rascal Does Not Dream of Bunny Girl Senpai","TV","13","Oct 4, 2018 to Dec 27, 2018","Fall 2018","Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa","Aniplex of America","CloverWorks","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","166.0",78,940033,29642,69842,685665,18520,17316,148690
"71","ID6880","Deadman Wonderland","7.22","Action, Horror, Sci-Fi, Shounen, Supernatural","Deadman Wonderland","TV","12","Apr 17, 2011 to Jul 3, 2011","Spring 2011","Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC","Funimation","Manglobe","Manga",24,"Less than 30min","R - 17+ (violence & profanity)","2673.0",79,946514,6313,34609,693044,23219,30556,165086
"72","ID38691","Dr. Stone","8.34","Sci-Fi, Adventure, Shounen","Dr. Stone","TV","24","Jul 5, 2019 to Dec 13, 2019","Summer 2019","TOHO animation, Shueisha","Funimation, Crunchyroll","TMS Entertainment","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","189.0",79,945133,16971,126292,621993,27958,28902,139988
"73","ID12189","Hyouka","8.14","Mystery, School, Slice of Life","Hyouka","TV","22","Apr 23, 2012 to Sep 17, 2012","Spring 2012","Lantis, Kadokawa Shoten, KlockWorx, chara-ani.com, Animation Do","Funimation","Kyoto Animation","Novel",25,"Less than 30min","PG-13 - Teens 13 or older","374.0",81,940736,21242,71917,513461,49882,36279,269197
"74","ID13759","Sakura-sou no Pet na Kanojo","8.19","Slice of Life, Comedy, Drama, Romance, School","The Pet Girl of Sakurasou","TV","24","Oct 9, 2012 to Mar 26, 2013","Fall 2012","Frontier Works, Genco, Media Factory, Animax, Mainichi Broadcasting System, ASCII Media Works, Sony Music Communications","Sentai Filmworks","J.C.Staff","Light novel",23,"Less than 30min","PG-13 - Teens 13 or older","322.0",83,920871,25403,47924,643241,26815,24661,178230
"75","ID37999","Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen","8.43","Comedy, Psychological, Romance, School, Seinen","Kaguya-sama:Love is War","TV","12","Jan 12, 2019 to Mar 30, 2019","Winter 2019","Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications","Aniplex of America","A-1 Pictures","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","137.0",83,925543,22277,69272,678999,17761,15500,144011
"76","ID4181","Clannad: After Story","8.96","Slice of Life, Comedy, Supernatural, Drama, Romance","Clannad ~After Story~","TV","24","Oct 3, 2008 to Mar 27, 2009","Fall 2008","Pony Canyon, TBS, Rakuonsha, Animation Do","Sentai Filmworks","Kyoto Animation","Visual novel",24,"Less than 30min","PG-13 - Teens 13 or older","13.0",84,915885,62162,29361,641323,16504,13224,215473
"77","ID35790","Tate no Yuusha no Nariagari","8.0","Action, Adventure, Drama, Fantasy","The Rising of the Shield Hero","TV","25","Jan 9, 2019 to Jun 26, 2019","Winter 2019","Frontier Works, AT-X, Nippon Columbia, Glovision, Good Smile Company, Sammy, Kadokawa Media House, NTT Plala, Kadokawa, Crunchyroll SC Anime Fund","Funimation","Kinema Citrus","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","537.0",85,907714,18693,103861,636889,15979,27622,123363
"78","ID205","Samurai Champloo","8.5","Action, Adventure, Comedy, Historical, Samurai, Shounen","Samurai Champloo","TV","26","May 20, 2004 to Mar 19, 2005","Spring 2004","Victor Entertainment, Fuji TV, Barnum Studio, Tokuma Shoten, flying DOG","Funimation, Geneon Entertainment USA","Manglobe","Original",24,"Less than 30min","R - 17+ (violence & profanity)","105.0",86,892196,29414,59611,551621,45449,19921,215594
"79","ID813","Dragon Ball Z","8.16","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","Dragon Ball Z","TV","291","Apr 26, 1989 to Jan 31, 1996","Spring 1989","Fuji TV","Funimation","Toei Animation","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","348.0",88,888982,32032,32608,772421,19285,23682,40986
"80","ID26243","Owari no Seraph","7.49","Action, Military, Supernatural, Drama, Vampire, Shounen","Seraph of the End:Vampire Reign","TV","12","Apr 4, 2015 to Jun 20, 2015","Spring 2015","Rakuonsha, NBCUniversal Entertainment Japan, Shueisha","Funimation","Wit Studio","Manga",23,"Less than 30min","R - 17+ (violence & profanity)","1589.0",89,888227,10730,40781,642719,17399,24383,162945
"81","ID7054","Kaichou wa Maid-sama!","8.06","Comedy, Romance, School, Shoujo","Maid Sama!","TV","26","Apr 2, 2010 to Sep 24, 2010","Spring 2010","Geneon Universal Entertainment, TBS, Hakusensha, Half H.P Studio","Sentai Filmworks","J.C.Staff","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","471.0",90,883462,20397,41284,665028,23351,24711,129088
"82","ID164","Mononoke Hime","8.72","Action, Adventure, Fantasy","Princess Mononoke","Movie","1","Jul 12, 1997","Unknown","Tokuma Shoten, Nippon Television Network","GKIDS","Studio Ghibli","Original",135,"more than 2h","PG-13 - Teens 13 or older","40.0",91,876813,17114,11422,735624,3384,1386,124997
"83","ID17265","Log Horizon","8.0","Action, Game, Adventure, Magic, Fantasy","Log Horizon","TV","25","Oct 5, 2013 to Mar 22, 2014","Fall 2013","NHK","Sentai Filmworks","Satelight","Light novel",25,"Less than 30min","PG-13 - Teens 13 or older","538.0",91,872925,10085,54172,571062,32386,35518,179787
"84","ID4898","Kuroshitsuji","7.75","Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen","Black Butler","TV","24","Oct 3, 2008 to Mar 27, 2009","Fall 2008","Aniplex, Square Enix, Yomiko Advertising, Mainichi Broadcasting System, Movic, Trinity Sound","Funimation, Aniplex of America","A-1 Pictures","Manga",24,"Less than 30min","R - 17+ (violence & profanity)","924.0",92,875100,23517,53665,573799,39100,46856,161680
"85","ID34599","Made in Abyss","8.74","Sci-Fi, Adventure, Mystery, Drama, Fantasy","Made in Abyss","TV","13","Jul 7, 2017 to Sep 29, 2017","Summer 2017","Media Factory, AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Investment, Global Solutions","Sentai Filmworks","Kinema Citrus","Web manga",25,"Less than 30min","R - 17+ (violence & profanity)","34.0",95,862410,30354,54029,550412,20178,12020,225771
"86","ID18897","Nisekoi","7.65","Harem, Comedy, Romance, School, Shounen","Nisekoi:False Love","TV","20","Jan 11, 2014 to May 24, 2014","Winter 2014","Aniplex, Mainichi Broadcasting System, Shueisha","Aniplex of America","Shaft","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","1140.0",97,857824,12713,40916,614039,22107,28902,151860
"87","ID34572","Black Clover","7.38","Action, Comedy, Magic, Fantasy, Shounen","Black Clover","TV","170","Oct 3, 2017 to Mar 30, 2021","Fall 2017","TV Tokyo, Avex Pictures, Shueisha","Funimation, Crunchyroll","Studio Pierrot","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","1968.0",97,860404,19941,530324,103,79487,89594,160896
"88","ID34933","Kakegurui","7.42","Game, Mystery, Psychological, Drama, School, Shounen","Kakegurui:Compulsive Gambler","TV","12","Jul 1, 2017 to Sep 23, 2017","Summer 2017","Dentsu, Square Enix, Mainichi Broadcasting System, Movic, KlockWorx, DIVE II Entertainment, 81 Produce, Avex Pictures, FuRyu","Unknown","MAPPA","Manga",24,"Less than 30min","R - 17+ (violence & profanity)","1826.0",97,843908,7972,54276,619004,19367,32841,118420
"89","ID18153","Kyoukai no Kanata","7.78","Slice of Life, Supernatural, Fantasy","Beyond the Boundary","TV","12","Oct 3, 2013 to Dec 19, 2013","Fall 2013","Lantis, Pony Canyon, TBS","Sentai Filmworks","Kyoto Animation","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","870.0",99,848484,10726,45371,531679,26153,25104,220177
"90","ID37510","Mob Psycho 100 II","8.84","Action, Slice of Life, Comedy, Supernatural","Mob Psycho 100 II","TV","13","Jan 7, 2019 to Apr 1, 2019","Winter 2019","Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan","Funimation","Bones","Web manga",24,"Less than 30min","PG-13 - Teens 13 or older","22.0",101,835688,20654,56740,623709,10988,4045,140206
"91","ID853","Ouran Koukou Host Club","8.2","Comedy, Harem, Romance, School, Shoujo","Ouran High School Host Club","TV","26","Apr 5, 2006 to Sep 27, 2006","Spring 2006","VAP, Hakusensha, Nippon Television Network","Funimation","Bones","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","305.0",102,827960,30919,35862,638636,26554,25175,101733
"92","ID23283","Zankyou no Terror","8.12","Mystery, Psychological, Thriller","Terror in Resonance","TV","11","Jul 11, 2014 to Sep 26, 2014","Summer 2014","Aniplex, Dentsu, Fuji TV, Tohokushinsha Film Corporation, Kyoraku Industrial Holdings","Funimation","MAPPA","Original",22,"Less than 30min","R - 17+ (violence & profanity)","394.0",103,822187,17585,37365,547800,19580,16851,200591
"93","ID11771","Kuroko no Basket","8.15","Comedy, School, Shounen, Sports","Kuroko's Basketball","TV","25","Apr 8, 2012 to Sep 22, 2012","Spring 2012","Bandai Visual, Lantis, Nihon Ad Systems, Mainichi Broadcasting System, Banpresto, Shueisha, BS11","Unknown","Production I.G","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","367.0",104,810207,18955,44424,609160,23011,21160,112452
"94","ID32282","Shokugeki no Souma: Ni no Sara","8.21","Ecchi, School, Shounen","Food Wars! The Second Plate","TV","13","Jul 2, 2016 to Sep 24, 2016","Summer 2016","Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha","Sentai Filmworks","J.C.Staff","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","297.0",106,802974,3144,37811,671406,9753,7700,76304
"95","ID31478","Bungou Stray Dogs","7.79","Action, Comedy, Mystery, Seinen, Super Power, Supernatural","Bungo Stray Dogs","TV","12","Apr 7, 2016 to Jun 23, 2016","Spring 2016","Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll","Bones","Manga",23,"Less than 30min","R - 17+ (violence & profanity)","838.0",107,792435,16062,58662,497596,25944,26306,183927
"96","ID5680","K-On!","7.84","Music, Slice of Life, Comedy, School","K-ON!","TV","13","Apr 3, 2009 to Jun 26, 2009","Spring 2009","Pony Canyon, TBS, Movic, Rakuonsha, Animation Do","Bandai Entertainment, Sentai Filmworks","Kyoto Animation","4-koma manga",24,"Less than 30min","PG-13 - Teens 13 or older","758.0",108,776322,19409,36586,519279,24170,25207,171080
"97","ID33206","Kobayashi-san Chi no Maid Dragon","8.03","Slice of Life, Comedy, Fantasy","Miss Kobayashi's Dragon Maid","TV","13","Jan 12, 2017 to Apr 6, 2017","Winter 2017","Lantis, Pony Canyon, ABC Animation","Funimation","Kyoto Animation","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","510.0",109,772246,12644,46976,564690,19950,17894,122736
"98","ID14513","Magi: The Labyrinth of Magic","8.07","Action, Adventure, Fantasy, Magic, Shounen","Magi:The Labyrinth of Magic","TV","25","Oct 7, 2012 to Mar 31, 2013","Fall 2012","Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!","Aniplex of America","A-1 Pictures","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","456.0",110,775824,8319,44633,535193,28001,22598,145399
"99","ID14227","Tonari no Kaibutsu-kun","7.55","Slice of Life, Comedy, Romance, School, Shoujo","My Little Monster","TV","13","Oct 2, 2012 to Dec 25, 2012","Fall 2012","TV Tokyo, Aniplex, Nihon Ad Systems, Kodansha","NIS America, Inc.","Brain's Base","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","1417.0",111,762563,5392,33513,571939,18697,17377,121037
"100","ID20785","Mahouka Koukou no Rettousei","7.53","Action, Sci-Fi, Supernatural, Magic, Romance, School","The Irregular at Magic High School","TV","26","Apr 6, 2014 to Sep 28, 2014","Spring 2014","Aniplex, Square Enix, Movic, ASCII Media Works","Aniplex of America","Madhouse","Light novel",23,"Less than 30min","PG-13 - Teens 13 or older","1499.0",112,760749,10040,47508,520791,23998,44921,123531
"101","ID2025","Darker than Black: Kuro no Keiyakusha","8.12","Action, Sci-Fi, Mystery, Super Power","Darker than Black","TV","25","Apr 6, 2007 to Sep 28, 2007","Spring 2007","Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Myrica Music","Funimation","Bones","Original",24,"Less than 30min","R - 17+ (violence & profanity)","389.0",113,759790,16381,38961,455508,32581,22137,210603
"102","ID918","Gintama","8.96","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","Gintama","TV","201","Apr 4, 2006 to Mar 25, 2010","Spring 2006","TV Tokyo, Aniplex, Dentsu, Trinity Sound, Audio Highs, Miracle Robo, Shueisha","Sentai Filmworks, Crunchyroll","Sunrise","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","15.0",114,754607,48247,149543,230260,87145,39531,248128
"103","ID849","Suzumiya Haruhi no Yuuutsu","7.88","Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life","The Melancholy of Haruhi Suzumiya","TV","14","Apr 3, 2006 to Jul 3, 2006","Spring 2006","Lantis, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx","Funimation, Bandai Entertainment, Kadokawa Pictures USA","Kyoto Animation","Light novel",23,"Less than 30min","PG-13 - Teens 13 or older","702.0",115,745062,15729,29640,490883,24161,20252,180126
"104","ID34577","Nanatsu no Taizai: Imashime no Fukkatsu","7.84","Action, Adventure, Fantasy, Magic, Shounen, Supernatural","The Seven Deadly Sins:Revival of the Commandments","TV","24","Jan 13, 2018 to Jun 30, 2018","Winter 2018","Aniplex, Dentsu, Kodansha, Movic, Sammy","Unknown","A-1 Pictures","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","762.0",115,757404,6591,60833,592000,10403,11589,82579
"105","ID37430","Tensei shitara Slime Datta Ken","8.07","Fantasy, Shounen","That Time I Got Reincarnated as a Slime","TV","24","Oct 2, 2018 to Mar 19, 2019","Fall 2018","Lantis, BS11, Bandai Namco Arts, Micro Magazine Publishing","Funimation","8bit","Light novel",23,"Less than 30min","PG-13 - Teens 13 or older","458.0",117,747190,13023,87721,521775,16259,19470,101965
"106","ID356","Fate/stay night","7.34","Action, Supernatural, Magic, Romance, Fantasy","Fate/stay night","TV","24","Jan 7, 2006 to Jun 17, 2006","Winter 2006","Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes","Sentai Filmworks, Geneon Entertainment USA","Studio Deen","Visual novel",24,"Less than 30min","R - 17+ (violence & profanity)","2152.0",119,730980,7011,29998,510563,19938,23686,146795
"107","ID22297","Fate/stay night: Unlimited Blade Works","8.22","Action, Fantasy, Magic, Supernatural","Fate/stay night [Unlimited Blade Works]","TV","12","Oct 12, 2014 to Dec 28, 2014","Fall 2014","Aniplex, Notes","Aniplex of America","ufotable","Visual novel",28,"Less than 30min","R - 17+ (violence & profanity)","292.0",119,742718,12756,25848,592974,9915,6532,107449
"108","ID223","Dragon Ball","8.0","Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","Dragon Ball","TV","153","Feb 26, 1986 to Apr 12, 1989","Winter 1986","Fuji TV","Funimation","Toei Animation","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","535.0",120,735546,13454,37544,600337,27310,23902,46453
"109","ID15583","Date A Live","7.22","Sci-Fi, Harem, Comedy, Romance, Mecha, School","Date A Live","TV","12","Apr 6, 2013 to Jun 22, 2013","Spring 2013","Kadokawa Shoten, AT-X, Nippon Columbia, Fujimi Shobo","Funimation","AIC PLUS+","Light novel",23,"Less than 30min","R - 17+ (violence & profanity)","2670.0",123,725237,14111,26962,541505,12802,21904,122064
"110","ID32935","Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou","8.87","Comedy, Sports, Drama, School, Shounen","Haikyu!! 3rd Season","TV","10","Oct 8, 2016 to Dec 10, 2016","Fall 2016","TOHO animation, Shueisha","Sentai Filmworks","Production I.G","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","20.0",123,727240,12830,27904,619835,5355,3128,71018
"111","ID23847","Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku","8.27","Slice of Life, Comedy, Drama, Romance, School","My Teen Romantic Comedy SNAFU TOO!","TV","13","Apr 3, 2015 to Jun 26, 2015","Spring 2015","TBS, Marvelous AQL, NBCUniversal Entertainment Japan","Sentai Filmworks","feel.","Light novel",24,"Less than 30min","PG-13 - Teens 13 or older","253.0",124,713318,19801,26980,579427,9556,6608,90747
"112","ID30015","ReLIFE","8.03","Slice of Life, Romance, School","ReLIFE","TV","13","Jul 2, 2016 to Sep 24, 2016","Summer 2016","Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll","TMS Entertainment","Web manga",23,"Less than 30min","PG-13 - Teens 13 or older","498.0",126,717580,7566,32848,503190,15158,14479,151905
"113","ID2251","Baccano!","8.42","Action, Comedy, Historical, Mystery, Supernatural","Baccano!","TV","13","Jul 27, 2007 to Nov 2, 2007","Summer 2007","Aniplex, Sakura Create, Happinet Pictures","Funimation, Aniplex of America","Brain's Base","Light novel",24,"Less than 30min","R - 17+ (violence & profanity)","143.0",127,714937,21857,35182,364241,30266,18291,266957
"114","ID20787","Black Bullet","7.17","Action, Sci-Fi, Mystery, Seinen","Black Bullet","TV","13","Apr 8, 2014 to Jul 1, 2014","Spring 2014","Geneon Universal Entertainment, AT-X, Showgate, NBCUniversal Entertainment Japan","Sentai Filmworks","Kinema Citrus, Orange","Light novel",24,"Less than 30min","R - 17+ (violence & profanity)","2877.0",127,709300,3680,29827,503294,15816,24143,136220
"115","ID22043","Fairy Tail (2014)","7.73","Action, Adventure, Comedy, Fantasy, Magic, Shounen","Fairy Tail Series 2","TV","102","Apr 5, 2014 to Mar 26, 2016","Spring 2014","TV Tokyo, Dentsu","Funimation","A-1 Pictures, Bridge","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","959.0",128,716382,11961,101344,440657,43729,50700,79952
"116","ID38671","Enen no Shouboutai","7.68","Action, Supernatural, Shounen","Fire Force","TV","24","Jul 6, 2019 to Dec 28, 2019","Summer 2019","Mainichi Broadcasting System, Kodansha, bilibili, DMM pictures, DMM Music","Funimation","David Production","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","1075.0",130,711770,5007,112840,397998,32641,44241,124050
